Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2010-11-22,Albury,14.7,29.9,0,NA,NA,ENE,26,SE,NNE,7,7,36,1022.7,1019.5,NA,NA,22,29.2,No,0,No
2010-11-23,Albury,14.8,29.4,0,NA,NA,N,31,ENE,NNE,22,17,34,1023.5,1020.5,NA,2,23.2,28.4,No,0,No
2010-11-24,Albury,18.1,30.1,0,NA,NA,N,35,NNE,NNE,20,11,31,1021.8,1018.8,NA,NA,24,29.5,No,0,No
2010-11-25,Albury,18.9,27.6,0,NA,NA,W,44,ENE,WSW,7,15,57,1018.2,1017,7,NA,23.9,25.7,No,4,Yes
2010-11-26,Albury,17.9,24.2,4,NA,NA,WSW,39,NNW,ENE,13,9,68,1018.1,1015.5,8,8,18.5,23.6,Yes,19.2,Yes
2010-11-27,Albury,14.8,27.6,19.2,NA,NA,N,44,SE,N,9,6,66,1012.6,1008.5,NA,8,20.6,22.7,Yes,18.8,Yes
2010-11-28,Albury,17.8,21.4,18.8,NA,NA,NNE,44,NNW,NW,17,17,89,1007.6,1007.9,NA,NA,18.5,19.4,Yes,14.8,Yes
2010-11-29,Albury,13.6,22.6,14.8,NA,NA,SSE,43,SE,SE,20,22,51,1013.6,1012.7,5,2,16.6,21.7,Yes,1.6,Yes
2010-11-30,Albury,14.4,23.3,1.6,NA,NA,SE,35,SE,NE,22,13,81,1015,1014.3,NA,NA,17.4,19.5,Yes,12,Yes
2010-12-01,Albury,16.7,23.9,12,NA,NA,SE,24,SE,SE,11,9,73,1014.1,1013.3,NA,8,19.6,20.6,Yes,0.6,No
2010-12-02,Albury,16.1,26.6,0.6,NA,NA,NW,50,ESE,S,9,11,90,1015,1013.3,NA,8,21.3,19,No,18.4,Yes
2010-12-03,Albury,15.7,27.3,18.4,NA,NA,NNE,41,SE,S,13,15,75,1014.6,1011.3,NA,NA,21.3,21.4,Yes,1.2,Yes
2010-12-04,Albury,17.3,29.9,1.2,NA,NA,WSW,44,SSW,WNW,2,17,48,1012.6,1009.3,1,6,22.5,28.6,Yes,0,No
2010-12-05,Albury,16.6,31.6,0,NA,NA,SSE,28,SSE,SE,4,13,31,1011.5,1008.2,NA,NA,23.1,30.7,No,0,No
2010-12-06,Albury,18.9,30.4,0,NA,NA,ENE,43,SE,NE,11,19,38,1012.7,1008.9,1,NA,23.3,29.3,No,0,No
2010-12-07,Albury,21.3,29.8,0,NA,NA,NNE,43,NE,NE,24,26,44,1011.5,1008.8,1,8,25.5,29,No,3.2,Yes
2010-12-08,Albury,20.3,29.7,3.2,NA,NA,NNW,61,NNE,NNE,22,35,55,1009.4,1005,8,7,21.4,29.1,Yes,25.6,Yes
2010-12-09,Albury,18,26.7,25.6,NA,NA,W,39,W,WNW,11,20,50,1009.1,1007.2,8,8,20.5,26,Yes,0,No
2010-12-10,Albury,16.7,22.5,0,NA,NA,WNW,46,WNW,W,13,26,38,1010.1,1008.7,8,NA,19.1,21.9,No,0,No
2010-12-11,Albury,11.2,24.3,0,NA,NA,WNW,43,W,WNW,17,24,35,1009.2,1004.5,NA,1,15.6,22.8,No,0,No
2010-12-12,Albury,15,22.2,0,NA,NA,NW,46,W,WNW,24,24,33,1005.6,1006.3,2,NA,17.7,22,No,0,No
2010-12-13,Albury,10.5,26.2,0,NA,NA,WNW,33,ESE,SW,7,11,32,1014.3,1012.5,NA,NA,17,24.2,No,0,No
2010-12-14,Albury,13.7,28.8,0,NA,NA,ENE,24,SE,NE,6,7,36,1015,1010.4,NA,NA,18.6,27.6,No,0,No
2010-12-15,Albury,16.1,31.1,0,NA,NA,NNE,35,ENE,NNW,15,11,28,1008.7,1003.6,NA,5,24.3,29.8,No,0.4,No
2010-12-16,Albury,15.1,25.6,0.4,NA,NA,W,43,W,WSW,20,26,21,1004.6,1003.8,NA,NA,17.6,24.7,No,0,No
2010-12-17,Albury,10.3,25.9,0,NA,NA,NW,46,NE,W,6,26,31,1005.3,1002.1,NA,7,17.7,24.1,No,1,No
2010-12-18,Albury,14,20.8,1,NA,NA,WNW,76,NNW,W,19,35,52,1002.4,1002.8,NA,7,16.9,18.7,No,3,Yes
2010-12-19,Albury,10.4,18,3,NA,NA,W,61,ENE,NNW,9,13,55,998.8,994.3,8,8,15,17.4,Yes,6.2,Yes
2010-12-20,Albury,8.6,20.5,6.2,NA,NA,WSW,52,W,WSW,20,22,50,1002.3,1004.3,7,8,10.8,18.6,Yes,1.6,Yes
2010-12-21,Albury,9.9,21.2,1.6,NA,NA,WSW,41,WSW,W,15,19,48,1010.5,1011.5,NA,7,14.3,19.3,Yes,0,No
2010-12-22,Albury,9.4,25.9,0,NA,NA,SW,28,ESE,SE,6,11,37,1018.4,1015.7,NA,NA,16.6,24.2,No,0,No
2010-12-23,Albury,12.3,29.2,0,NA,NA,SW,41,NA,WSW,0,20,24,1018.1,1017.4,NA,NA,19.8,28.1,No,0,No
2010-12-24,Albury,13.9,30.8,0,NA,NA,NE,31,SE,ENE,15,9,33,1022.3,1018.2,NA,NA,20.6,29.4,No,0,No
2010-12-25,Albury,19.3,29.1,0,NA,NA,SSE,35,NE,N,15,24,72,1014.6,1009.9,NA,8,23.2,23.4,No,1,No
2010-12-26,Albury,17.5,30,1,NA,NA,SW,43,E,W,6,30,35,1005.4,1000.5,2,NA,22.2,28.4,No,0,No
2010-12-27,Albury,11.3,22.2,0,NA,NA,W,57,W,W,13,31,38,1006.7,1007.1,NA,NA,16.3,22,No,0,No
2010-12-28,Albury,9.1,26.7,0,NA,NA,SSE,37,SE,ENE,17,11,35,1016.8,1014.2,NA,NA,15.1,24.7,No,0,No
2010-12-29,Albury,13.5,31,0,NA,NA,NW,30,N,SW,19,13,28,1015.6,1012.8,NA,NA,21.9,29.6,No,0,No
2010-12-30,Albury,14.8,34,0,NA,NA,SW,41,ESE,WSW,9,24,25,1015.8,1013.3,NA,NA,21.7,33.5,No,0,No
2010-12-31,Albury,15.7,38.1,0,NA,NA,N,46,ESE,N,2,9,22,1014.3,1010.7,NA,NA,23.3,36.7,No,0,No
2011-01-01,Albury,23.2,35.8,0,NA,NA,ENE,26,S,WSW,13,9,29,1011.1,1009.2,NA,NA,26.8,32.8,No,0.6,No
2011-01-02,Albury,20.1,31.1,0.6,NA,NA,W,35,SW,WSW,2,15,27,1010.9,1009.5,NA,NA,25.1,30.2,No,0,No
2011-01-03,Albury,13.6,29.4,0,NA,NA,WNW,35,SSE,WNW,19,11,28,1011.8,1009.3,NA,NA,20.2,28.4,No,0,No
2011-01-04,Albury,13.9,29.2,0,NA,NA,SSE,24,SE,SE,11,11,38,1011.6,1007.8,NA,NA,19.9,27.9,No,0,No
2011-01-05,Albury,16,28.9,0,NA,NA,SSE,31,ENE,SW,4,9,31,1006.2,1004.3,NA,NA,22,26.8,No,0,No
2011-01-06,Albury,16.5,31.6,0,NA,NA,NNE,30,SE,N,19,13,34,1010.3,1007.7,NA,NA,21.4,30,No,0,No
2011-01-07,Albury,16.1,30.7,0,NA,NA,NNE,26,NNE,SW,17,6,42,1012.7,1010.1,NA,NA,23.4,29.3,No,0,No
2011-01-08,Albury,17.8,32,0,NA,NA,ENE,31,NA,E,0,11,40,1012,1009.1,NA,NA,22.9,31.1,No,0,No
2011-01-09,Albury,20.1,33,0,NA,NA,ENE,61,SE,SSE,17,22,41,1013.8,1010.6,NA,NA,26.7,32.5,No,35,Yes
2011-01-10,Albury,20.1,32,35,NA,NA,ENE,37,SSE,ENE,19,11,40,1013.6,1010,NA,NA,24.1,31.2,Yes,1.4,Yes
2011-01-11,Albury,21.6,26.4,1.4,NA,NA,NE,37,SE,NNE,13,15,87,1011.7,1009.4,8,8,22.5,23,Yes,5,Yes
2011-01-12,Albury,21.5,28.9,5,NA,NA,NE,44,NE,NW,19,11,84,1006.9,1006.2,8,NA,25.5,24.5,Yes,14.2,Yes
2011-01-13,Albury,22.1,30.6,14.2,NA,NA,NE,41,ESE,ENE,6,28,59,1009.5,1006.5,8,8,24.4,29.5,Yes,2.4,Yes
2011-01-14,Albury,24,25.5,2.4,NA,NA,NE,52,NE,NNE,33,22,90,1006,1006,NA,8,24.5,21.2,Yes,13.8,Yes
2011-01-15,Albury,19.9,31.4,13.8,NA,NA,WSW,24,SE,SSE,4,11,34,1009.4,1007.4,1,NA,22.3,29.6,Yes,0,No
2011-01-16,Albury,18.5,33.7,0,NA,NA,WSW,31,S,NW,2,13,46,1009.7,1005.1,NA,NA,23.8,32.6,No,0,No
2011-01-17,Albury,19.8,26.9,0,NA,NA,WSW,48,WNW,W,19,24,36,1004.4,1003.3,NA,NA,21.6,26.5,No,0,No
2011-01-18,Albury,12.9,27.2,0,NA,NA,W,28,S,S,6,9,43,1007.4,1005.9,NA,NA,17.9,25.5,No,0,No
2011-01-19,Albury,12.9,29.3,0,NA,NA,NE,28,E,SE,4,9,36,1009.1,1007.8,NA,NA,19.1,26.9,No,0,No
2011-01-20,Albury,16.1,31.9,0,NA,NA,E,22,SSE,NNE,13,13,38,1011.8,1009.4,NA,NA,21.4,29.5,No,0,No
2011-01-21,Albury,17.8,32.5,0,NA,NA,N,37,SE,NNW,9,6,40,1012.4,1009.9,NA,NA,24.9,32,No,0,No
2011-01-22,Albury,19.8,34.6,0,NA,NA,NE,43,ESE,N,13,13,37,1013.6,1010.3,NA,NA,25.3,33,No,0,No
2011-01-23,Albury,20.7,31.4,0,NA,NA,ENE,39,E,S,11,7,41,1010.4,1006.1,NA,NA,24.6,30.9,No,0,No
2011-01-24,Albury,19.8,30.6,0,NA,NA,WSW,35,NA,W,0,15,29,1002.5,1001.5,NA,NA,22.2,30.4,No,0,No
2011-01-25,Albury,14.9,32,0,NA,NA,SW,28,S,W,4,15,30,1008,1006.6,NA,NA,21.1,30.3,No,0,No
2011-01-26,Albury,21.1,34.4,0,NA,NA,SW,39,S,SSW,9,20,40,1008.2,1009.6,NA,NA,25.1,33.4,No,0,No
2011-01-27,Albury,14.3,31.6,0,NA,NA,WSW,39,NA,WSW,0,19,30,1014.5,1013.7,NA,NA,19.8,29.5,No,0,No
2011-01-28,Albury,12.6,32.3,0,NA,NA,E,28,SE,SSE,13,9,20,1017.8,1015.9,NA,NA,20.6,30.6,No,0,No
2011-01-29,Albury,14.5,32,0,NA,NA,NW,35,ENE,NNW,7,9,32,1018.9,1017.2,NA,NA,21.5,30.2,No,0,No
2011-01-30,Albury,16.7,35.4,0,NA,NA,SSE,28,SE,ESE,9,17,31,1019,1015.6,NA,NA,23,33.4,No,0,No
2011-01-31,Albury,19.9,38.2,0,NA,NA,S,24,SSE,S,7,17,25,1015.3,1011.4,NA,NA,25.3,37.3,No,0,No
2011-02-01,Albury,20.5,39.8,0,NA,NA,NW,61,E,NW,6,28,16,1009,1005.2,NA,NA,27.2,38.8,No,0,No
2011-02-02,Albury,21.9,33.7,0,NA,NA,NNE,41,NNE,N,17,20,49,1014.1,1011.1,NA,NA,25.4,32,No,3.4,Yes
2011-02-03,Albury,21.9,36,3.4,NA,NA,WNW,31,NA,W,0,7,50,1012.3,1011.6,NA,1,25.8,33.9,Yes,2.6,Yes
2011-02-04,Albury,22.5,28.2,2.6,NA,NA,WNW,81,S,SE,4,9,99,1012.7,1011.1,NA,8,24.8,23.4,Yes,99.2,Yes
2011-02-05,Albury,20.4,23,99.2,NA,NA,NW,28,NE,NW,11,4,95,1008.6,1007.3,5,8,22.5,22.5,Yes,51,Yes
2011-02-06,Albury,14.7,21.5,51,NA,NA,WSW,43,WNW,W,19,22,45,1017,1019.6,8,NA,14.7,19.1,Yes,0,No
2011-02-07,Albury,10.8,25.5,0,NA,NA,SSE,26,SSE,WNW,15,7,40,1023.6,1019.5,NA,NA,14.5,23.9,No,0,No
2011-02-08,Albury,13.4,27.3,0,NA,NA,SE,22,ESE,SE,7,11,50,1018.7,1016.6,NA,NA,18.5,26.4,No,0,No
2011-02-09,Albury,15,29.4,0,NA,NA,NNE,20,S,E,6,9,43,1022,1019.8,NA,NA,18.7,27.1,No,0,No
2011-02-10,Albury,17,29.7,0,NA,NA,N,28,SSE,ENE,9,17,55,1020.1,1016.1,2,NA,19.8,27.9,No,39.8,Yes
2011-02-11,Albury,19.8,24.8,39.8,NA,NA,SW,54,NE,NNW,15,9,94,1013.4,1011.5,8,8,20.4,22,Yes,28.2,Yes
2011-02-12,Albury,18.7,28.5,28.2,NA,NA,WNW,28,W,WNW,7,19,57,1014.2,1012.9,8,4,19.6,28.2,Yes,0,No
2011-02-13,Albury,15.1,28.6,0,NA,NA,SSE,24,SSE,S,11,7,50,1017.6,1016.5,NA,NA,20.6,27.6,No,0,No
2011-02-14,Albury,14.5,29.2,0,NA,NA,ENE,20,E,E,6,9,45,1022.2,1019.9,NA,NA,19.4,27.6,No,0,No
2011-02-15,Albury,16.4,28,0,NA,NA,ESE,24,ESE,N,7,9,40,1022.3,1018.6,NA,NA,20.5,26.7,No,0.2,No
2011-02-16,Albury,18.9,22,0.2,NA,NA,ENE,31,NA,NE,0,13,85,1017.6,1016.1,8,NA,20.7,20.6,No,5.8,Yes
2011-02-17,Albury,18.9,29.2,5.8,NA,NA,ESE,30,NA,SSE,0,4,55,1012.9,1010.8,8,5,19.9,28.1,Yes,0,No
2011-02-18,Albury,19.3,30.7,0,NA,NA,ESE,52,SE,E,13,15,51,1013.7,1010.3,1,1,22,30.4,No,12.2,Yes
2011-02-19,Albury,21.7,29,12.2,NA,NA,NNE,59,N,NW,17,20,67,1005.2,1004.5,NA,8,22.1,27.4,Yes,12.8,Yes
2011-02-20,Albury,16.7,25.7,12.8,NA,NA,WNW,43,WSW,WNW,13,26,50,1010.1,1009.7,8,5,19.4,25.2,Yes,0,No
2011-02-21,Albury,10.1,22.5,0,NA,NA,W,41,WSW,W,19,20,40,1015.2,1015.2,NA,NA,13.6,21.7,No,0,No
2011-02-22,Albury,12.3,25.2,0,NA,NA,SW,69,SSE,SSW,15,9,43,1022.1,1020.5,NA,NA,15,23.2,No,0.2,No
2011-02-23,Albury,12.6,28,0.2,NA,NA,WSW,28,ESE,W,7,11,43,1024,1020,NA,NA,16.8,26.7,No,0,No
2011-02-24,Albury,13.9,29.2,0,NA,NA,WSW,28,NE,WSW,2,13,43,1019.2,1015.5,NA,NA,18.9,27.7,No,0,No
2011-02-25,Albury,16.5,29.8,0,NA,NA,WNW,24,S,NNW,2,7,36,1014.1,1011.5,NA,NA,19.2,29.2,No,0,No
2011-02-26,Albury,15.6,30.9,0,NA,NA,W,33,SSE,N,6,7,36,1011.3,1008.6,NA,NA,19.6,30.2,No,0.2,No
2011-02-27,Albury,19.6,24.8,0.2,NA,NA,WNW,20,SSW,NE,6,7,87,1009.9,1009,8,8,20.4,21.1,No,11.8,Yes
2011-02-28,Albury,17.9,30,11.8,NA,NA,SE,20,SSE,ESE,7,11,55,1007.8,1003.7,4,7,20.4,28.5,Yes,0,No
2011-03-01,Albury,16,22.8,0,NA,NA,WSW,44,W,WSW,22,30,40,1006.5,1009.1,1,NA,16,21.6,No,0,No
2011-03-02,Albury,8.8,23.4,0,NA,NA,WNW,24,S,WNW,11,11,41,1015.8,1012.8,NA,NA,13,22.3,No,0,No
2011-03-03,Albury,8.4,22.3,0,NA,NA,WSW,37,ESE,WSW,4,22,45,1012.9,1011.6,NA,NA,13.4,21.3,No,0,No
2011-03-04,Albury,8.6,22.1,0,NA,NA,W,33,ENE,W,6,20,42,1014.3,1013.6,NA,NA,13.2,21,No,0,No
2011-03-05,Albury,11.5,25,0,NA,NA,SE,30,SSE,E,19,13,30,1020.6,1019.4,NA,NA,15.6,24.9,No,0,No
2011-03-06,Albury,9.6,25.3,0,NA,NA,E,22,NA,S,0,9,38,1025.8,1022.8,NA,NA,15,23.6,No,0,No
2011-03-07,Albury,10.6,26.6,0,NA,NA,SE,31,ESE,NNE,4,9,42,1023.9,1019.2,NA,NA,16.2,25.8,No,0,No
2011-03-08,Albury,11.4,28.7,0,NA,NA,NE,30,E,NNE,6,17,34,1017.5,1013.2,NA,2,16.8,28,No,0,No
2011-03-09,Albury,16.8,27,0,NA,NA,NNE,30,NA,NNW,0,15,57,1014.8,1013,2,NA,22.3,23.9,No,13.4,Yes
2011-03-10,Albury,18.7,20.8,13.4,NA,NA,N,22,ENE,ENE,9,13,95,1012.3,1011.9,8,8,19.8,19.6,Yes,10.2,Yes
2011-03-11,Albury,16.8,27,10.2,NA,NA,E,30,NA,SE,0,13,54,1015.4,1013.7,8,NA,19,26.2,Yes,0.6,No
2011-03-12,Albury,17.2,28.2,0.6,NA,NA,ENE,37,NA,NNE,0,19,56,1018.8,1017.1,NA,8,19.8,27,No,0.6,No
2011-03-13,Albury,19.6,29.3,0.6,NA,NA,SW,54,NA,NE,0,13,61,1019.8,1017.2,8,NA,21.8,28.8,No,19.8,Yes
2011-03-14,Albury,18.2,26.9,19.8,NA,NA,SSE,19,S,SE,7,7,61,1021.3,1019.2,7,NA,19.6,26.2,Yes,0.2,No
2011-03-15,Albury,16.3,28.4,0.2,NA,NA,E,24,SE,NE,7,11,56,1020.3,1017,NA,NA,19.4,26.6,No,0.4,No
2011-03-16,Albury,17.1,28.2,0.4,NA,NA,SW,30,E,W,6,19,37,1017.3,1015.5,7,NA,19.8,28,No,0.2,No
2011-03-17,Albury,12.1,25.9,0.2,NA,NA,WNW,22,SSW,SSE,7,7,51,1018.7,1016,7,NA,15.4,24.6,No,0,No
2011-03-18,Albury,12.8,26.3,0,NA,NA,SE,20,SSE,SSE,9,11,47,1015.4,1012.4,1,1,16.2,25.2,No,0,No
2011-03-19,Albury,13.3,27.4,0,NA,NA,NNE,24,SSE,ENE,13,15,43,1013.9,1010.6,NA,5,17.4,26.7,No,0,No
2011-03-20,Albury,13.9,28.1,0,NA,NA,SE,57,SE,ENE,13,9,46,1011.9,1008.4,NA,1,19.4,27.4,No,0,No
2011-03-21,Albury,18.2,25.9,0,NA,NA,E,30,SSE,NE,4,15,59,1005.4,1002.5,NA,NA,19.3,24.9,No,0,No
2011-03-22,Albury,18.6,26.8,0,NA,NA,WNW,37,NA,WNW,0,13,58,1001.4,1000.3,8,5,20.1,26,No,0,No
2011-03-23,Albury,16.3,20.1,0,NA,NA,W,37,NNW,WNW,15,22,63,1005.7,1005.3,8,8,16.4,18.4,No,8,Yes
2011-03-24,Albury,13.9,22,8,NA,NA,WNW,44,NNW,WNW,13,19,64,1003.7,1003.8,8,3,15.7,20.7,Yes,0,No
2011-03-25,Albury,13.3,22.1,0,NA,NA,WNW,43,W,WSW,17,17,49,1011.8,1012.6,3,8,14.9,20.9,No,0,No
2011-03-26,Albury,9.6,24.2,0,NA,NA,SSE,26,NNW,SE,2,4,43,1020.8,1019.7,NA,NA,15.1,22.7,No,0,No
2011-03-27,Albury,9.8,23,0,NA,NA,S,19,NA,S,0,7,47,1025.3,1023.6,NA,1,13.9,22.4,No,0,No
2011-03-28,Albury,10.2,24.7,0,NA,NA,E,20,S,ENE,2,11,45,1026.9,1023.8,NA,NA,14.2,23.5,No,0,No
2011-03-29,Albury,11.5,25.7,0,NA,NA,NE,26,NA,ENE,0,11,52,1024,1020.2,8,8,14.8,24.3,No,0,No
2011-03-30,Albury,12.3,25.8,0,NA,NA,SW,33,ESE,NW,9,6,55,1018.7,1015.6,5,8,15.6,24.1,No,0.2,No
2011-03-31,Albury,7.2,22.1,0.2,NA,NA,SSE,24,NA,SE,0,7,47,1022.8,1021.5,NA,NA,11.6,21.4,No,0,No
2011-05-01,Albury,8.7,20.4,0,NA,NA,NE,15,NA,S,0,9,66,1019.6,1016.3,4,8,12.8,19.5,No,0,No
2011-05-02,Albury,12.3,22.3,0,NA,NA,WNW,24,NA,SSW,0,7,57,1016.5,1014.3,NA,8,13.9,19.4,No,0,No
2011-05-03,Albury,9,21.9,0,NA,NA,SSE,28,NA,NA,0,0,46,1016.6,1014.5,5,1,14.6,21.6,No,0.6,No
2011-05-04,Albury,6.7,19,0.6,NA,NA,W,28,NA,NW,0,19,47,1019.6,1018,NA,NA,10.7,18.6,No,0.2,No
2011-05-05,Albury,4.4,18.1,0.2,NA,NA,SE,24,NA,E,0,6,42,1024.3,1022.3,NA,NA,10.8,17.8,No,0,No
2011-05-06,Albury,2.8,16.8,0,NA,NA,SSW,13,NA,SSE,0,7,53,1025.4,1021.5,NA,NA,8.1,15.9,No,0,No
2011-05-07,Albury,3.4,15.9,0,NA,NA,SE,17,NA,ESE,0,9,57,1020.7,1016,7,NA,6.2,15.7,No,0,No
2011-05-08,Albury,2.1,16.8,0,NA,NA,WNW,24,NA,WNW,0,17,39,1016,1013.5,8,NA,7.4,16.6,No,0,No
2011-05-09,Albury,3.8,16.1,0,NA,NA,SSE,44,ESE,SSE,7,24,43,1017.9,1016.8,NA,NA,11.4,15.6,No,0,No
2011-05-10,Albury,1.1,15.2,0,NA,NA,NW,26,NA,NW,0,17,43,1019.3,1015.3,NA,NA,7.4,14.6,No,3.6,Yes
2011-05-11,Albury,3,11,3.6,NA,NA,W,54,WNW,WNW,22,26,55,1010.6,1009,2,5,8,10.8,Yes,0.4,No
2011-05-12,Albury,0.2,10.1,0.4,NA,NA,WSW,24,SSW,NE,4,4,89,1015.3,1013.8,6,8,4.1,8.6,No,5,Yes
2011-05-13,Albury,3.8,14.1,5,NA,NA,W,35,WNW,WNW,11,20,74,1015,1012.3,8,6,9,13.2,Yes,1.8,Yes
2011-05-14,Albury,3.8,14.3,1.8,NA,NA,W,35,W,WSW,20,19,46,1020.7,1021.8,NA,7,6.8,13.6,Yes,0,No
2011-05-15,Albury,-0.7,13.7,0,NA,NA,W,15,NA,WSW,0,9,57,1031.5,1029.9,8,5,3.3,12.3,No,0,No
2011-05-16,Albury,0.8,11.2,0,NA,NA,W,20,SE,W,4,7,74,1033,1030.5,8,8,4.2,10.9,No,0,No
2011-05-17,Albury,0.5,15.8,0,NA,NA,E,15,NA,ESE,0,4,54,1031.8,1028.1,NA,NA,5.4,14.7,No,0,No
2011-05-18,Albury,2.3,17.9,0,NA,NA,E,20,E,ENE,7,7,48,1032,1029.2,1,NA,7.1,17.6,No,0,No
2011-05-19,Albury,2.7,16,0,NA,NA,S,13,NA,SSE,0,6,55,1031.5,1028.8,NA,NA,6.6,15.9,No,0,No
2011-05-20,Albury,4.5,18.6,0,NA,NA,SE,15,NA,ESE,0,7,48,1028.7,1024.9,NA,NA,7.7,18.1,No,0,No
2011-05-21,Albury,3.3,20.5,0,NA,NA,ESE,19,NA,ESE,0,9,50,1025.4,1020.7,NA,NA,8,19.6,No,0,No
2011-05-22,Albury,5.8,22,0,NA,NA,ENE,46,NA,NE,0,20,53,1017,1009.3,6,6,10.2,20.4,No,17.4,Yes
2011-05-23,Albury,10.2,15,17.4,NA,NA,WNW,44,NNE,WNW,19,20,85,1002.9,1000.5,8,8,13.2,14,Yes,3.6,Yes
2011-05-24,Albury,8.9,15.6,3.6,NA,NA,WNW,26,WSW,WNW,15,7,65,1007.8,1008.2,8,8,10,14.8,Yes,0,No
2011-05-25,Albury,3.1,14.7,0,NA,NA,SE,30,S,SE,11,17,47,1017.3,1016.1,NA,NA,7.3,14.3,No,0,No
2011-05-26,Albury,1.3,14.9,0,NA,NA,WSW,26,NA,WSW,0,20,52,1020.5,1018.6,NA,NA,6.6,13.6,No,0,No
2011-05-27,Albury,1.9,13.8,0,NA,NA,W,17,NE,WSW,2,11,65,1021.9,1020.6,7,1,6.1,12.8,No,0,No
2011-05-28,Albury,2.6,13.9,0,NA,NA,WSW,15,NA,WSW,0,11,72,1025.4,1023.5,NA,NA,6.1,13,No,0,No
2011-05-29,Albury,2.5,14.8,0,NA,NA,SSE,11,WSW,NA,4,0,63,1026.5,1023.4,NA,NA,4.7,14.1,No,0,No
2011-05-30,Albury,3.6,15.9,0,NA,NA,SSE,26,NA,ESE,0,11,51,1025.9,1023.2,NA,NA,8.7,15.8,No,0,No
2011-05-31,Albury,2.8,19.4,0,NA,NA,SE,22,NA,SE,0,9,48,1024.8,1022,NA,NA,8,19.2,No,0,No
2011-06-01,Albury,3.1,19.8,0,NA,NA,NE,17,NA,NE,0,11,53,1028,1025.1,NA,NA,8.8,19.1,No,0,No
2011-06-02,Albury,2.9,17.6,0,NA,NA,N,15,NNW,SSE,7,9,58,1027.8,1023.4,7,NA,7.7,17.3,No,0,No
2011-06-03,Albury,4.3,18.3,0,NA,NA,NW,20,ENE,NW,6,11,57,1020.6,1016.4,8,NA,8.5,17.4,No,8.8,Yes
2011-06-04,Albury,8.5,14.8,8.8,NA,NA,W,24,W,WNW,9,11,72,1016.3,1015.6,8,1,10.9,13.8,Yes,0,No
2011-06-05,Albury,2.2,12,0,NA,NA,N,28,NA,N,0,15,75,1018.7,1014.7,8,2,6.7,11.5,No,2,Yes
2011-06-06,Albury,4.9,12.8,2,NA,NA,WSW,26,W,WNW,9,15,50,1017.9,1018,NA,NA,6.8,12.4,Yes,0,No
2011-06-07,Albury,-0.5,9.8,0,NA,NA,SW,52,S,NW,4,13,79,1019.3,1014.3,8,NA,3.1,9,No,2.6,Yes
2011-06-08,Albury,1.5,10.2,2.6,NA,NA,WNW,37,WNW,W,13,22,63,1019.2,1017.3,8,8,3,9.7,Yes,0,No
2011-06-09,Albury,2.9,14.6,0,NA,NA,WSW,33,W,SSW,13,17,51,1018.1,1016.2,7,NA,7.2,13.7,No,0,No
2011-06-10,Albury,-1.1,14,0,NA,NA,SSE,20,NA,SSE,0,13,46,1021.3,1021.7,NA,NA,4.3,13.9,No,0,No
2011-06-11,Albury,-1.4,13.9,0,NA,NA,SSE,26,NA,SSE,0,17,50,1028.7,1026.6,NA,NA,3.5,13.7,No,0.2,No
2011-06-12,Albury,1,16.1,0.2,NA,NA,SE,28,NA,SSE,0,17,49,1029.1,1026,NA,NA,7.6,16,No,0,No
2011-06-13,Albury,-0.3,15.9,0,NA,NA,SSE,20,NA,ESE,0,11,41,1027.3,1024.5,NA,NA,4.3,15.7,No,0,No
2011-06-14,Albury,1.7,16.7,0,NA,NA,SSE,35,NNE,SSE,7,19,45,1025.3,1023.7,NA,NA,8.2,16.5,No,0,No
2011-06-15,Albury,0.5,16.9,0,NA,NA,S,15,E,S,2,7,48,1027,1024.7,NA,NA,5.8,16.8,No,0,No
2011-06-16,Albury,1,16.1,0,NA,NA,ESE,46,NA,E,0,6,52,1023.6,1018.4,NA,NA,4.8,16,No,1,No
2011-06-17,Albury,3,12.6,1,NA,NA,WNW,35,NW,W,11,15,68,1010.6,1010.1,8,NA,7.5,11.5,No,0.2,No
2011-06-18,Albury,5.7,12.5,0.2,NA,NA,NW,28,WNW,WNW,13,11,85,1015.1,1014.5,8,8,7.9,11.1,No,0,No
2011-06-19,Albury,3.3,11.8,0,NA,NA,NW,20,NA,NNE,0,7,92,1017.7,1015.2,8,8,7.6,11.4,No,3.6,Yes
2011-06-20,Albury,7.6,14.6,3.6,NA,NA,N,46,NNE,NNE,6,19,67,1015.4,1010.8,7,8,10.4,14.1,Yes,10.6,Yes
2011-06-21,Albury,6.6,11.6,10.6,NA,NA,NNW,65,NW,WNW,11,28,58,1002,1003.9,8,2,6.8,10.3,Yes,0.6,No
2011-06-22,Albury,5.9,11.1,0.6,NA,NA,NW,43,WNW,NW,19,19,69,1013.3,1013.6,8,8,6.3,10.4,No,3.4,Yes
2011-06-23,Albury,6.2,14.2,3.4,NA,NA,W,43,W,W,19,17,70,1020.2,1020.9,8,NA,11,13.3,Yes,0,No
2011-06-24,Albury,2.9,13.1,0,NA,NA,WNW,15,NE,S,6,7,87,1028.3,1027.8,NA,NA,6.4,11.9,No,0.4,No
